datetime,wtr,DO_con,PhoticDepth,DO_sat,Flux,Flux_Modelled,Conc_Modelled
2006-08-17,19.6,10.25,16.7953265606625,9.16374431324596,0.0905464955362961,0.00118666607486253,9.41483736697819
2006-10-17,13.1,10.33,14.6281876496092,10.5118899532848,-0.0174078936296341,-0.00056759787829815,10.2366478472828
2007-04-10,2.8,14.25,9.48123273585784,13.5311105432965,0.10615130620921,-0.0102719779997012,13.2969540420353
2007-05-02,5.9,14.1,10.8356945552661,12.4775887734246,0.209619762316173,0.00851048838844424,12.870623836555
2007-06-11,19.2,11.9,10.8356945552661,9.2375759102902,0.343992136967559,0.000427877561570789,9.83259469289971
2007-08-09,18.4,10.24,13.5446181940826,9.38850020643503,0.0880127954815119,0.00368218466042984,9.39499533352241
2007-10-17,11.6,11,10.2939098275028,10.874463838475,0.0170732626455895,-0.00365224089457953,10.6467403235163
2008-04-07,2.8,11.11,8.12677091644957,13.5311105432965,-0.417085063115818,-0.011291293134876,13.332799085698
2008-05-21,7.6,12.59,12.7319411024377,11.9582104150175,0.0694713721858282,0.00717089391906293,12.3140373645839
2008-06-17,14.4,10.23,11.6483716469111,10.214725571435,0.00183581024362416,0.00449701133634113,10.8104369761299
2008-08-12,15.5,10.02,11.6483716469111,9.97481812175636,0.00543034094880281,-0.00399104803345355,9.99251431767701
2008-10-20,11,10.51,9.48123273585784,11.0257738600532,-0.0761592320525604,-0.00604971591306137,10.8575640225665
2009-04-21,2.6,13.77,12.7319411024377,13.6042698420409,0.0182236329304372,-0.00732616243068549,13.372096514659
2009-05-18,7,12.58,11.1065869191477,12.1371672408459,0.0558196561489881,0.0101303093071044,12.6466755205571
2009-06-09,10.8,12.16,11.9192640107927,11.0770418543578,0.127200924698564,0.0106695281914275,11.5815826172045
2009-08-11,17.2,9.67,13.5446181940826,9.62339317098404,0.0048173791012325,-0.00195889988413586,9.84065371831099
2009-10-14,11.6,10.34,11.3774792830294,10.874463838475,-0.0657658304841843,-0.00521725556851474,10.6408172440682
2010-04-21,1.3,14.02,12.7319411024377,14.0965572920196,-0.0084182143135254,-0.00574653920404572,13.8318310586909
2010-05-19,3.8,7.76,13.5446181940826,13.1751323471545,-0.559719379120514,-0.00608619211276462,13.4217287060595
2010-06-16,10.7,12.19,12.1901563746744,11.1028342953465,0.124857462015586,-0.00163423266876885,11.7570213846225
2010-08-10,17,9.86,10.8356945552661,9.66357363771043,0.0253787983596995,-0.0112094658702497,9.79285392445111
2010-10-12,11.5,10.42,13.5446181940826,10.8994256804868,-0.0495544387493108,-0.00172573805214057,10.6594885740491
2011-05-03,3,13.74,12.461048738556,13.4586159653498,0.0316135228081834,-0.00792969942717355,13.2413305917265
2011-06-28,16.5,11.15,13.5446181940826,9.76535829934832,0.143119455501466,0.0040570512832131,10.3606830729676
2011-08-09,18.5,9.3,12.461048738556,9.36939223592771,-0.00779622424541183,-0.00529579963245152,9.43403260106066
2011-10-19,11.4,10.34,10.2939098275028,10.9244893746953,-0.0794921597610257,-0.00276096542614807,10.6946808983677
2012-04-17,2.7,13.87,18.691573107834,13.5676066170895,0.0226492833766534,-0.0061066754164148,13.2704644002678
2012-05-22,8.5,12.75,11.9192640107927,11.6982560351649,0.123534603263752,0.00374529392489643,12.2495977664798
2012-06-12,12.7,11.6,14.6281876496092,10.6064499028892,0.0950883437697935,0.0241341455303587,11.2765662158557
2012-08-14,17.4,10.32,9.48123273585784,9.58351267864407,0.10874980908324,-0.0141762805895274,9.63775430854766
