Date_Time,Water_Temp_C,Conductivity_uScm,Q_m3sec
06/26/04 12:00,12.1,57.0,0.052
06/26/04 12:30,12.9,57.0,0.052
06/26/04 13:00,13.2,57.0,0.052
06/26/04 13:30,13.9,57.0,0.052
06/26/04 14:00,14.3,57.0,0.052
06/26/04 14:30,14.8,57.0,0.052
06/26/04 15:00,14.7,57.0,0.052
06/26/04 15:30,14.6,57.0,0.052
06/26/04 16:00,14.6,57.0,0.052
06/26/04 16:30,14.5,57.0,0.052
06/26/04 17:00,14.7,57.0,0.052
06/26/04 17:30,14.9,57.0,0.052
06/26/04 18:00,14.9,57.0,0.052
06/26/04 18:30,14.8,57.0,0.051
06/26/04 19:00,14.6,57.0,0.051
06/26/04 19:30,14.1,58.0,0.051
06/26/04 20:00,13.7,57.0,0.051
06/26/04 20:30,13.3,57.0,0.051
06/26/04 21:00,12.9,58.0,0.051
06/26/04 21:30,12.5,58.0,0.051
06/26/04 22:00,12.1,58.0,0.051
06/26/04 22:30,11.7,58.0,0.051
06/26/04 23:00,11.3,58.0,0.051
06/26/04 23:30,11,58.0,0.051
06/27/04 00:00,10.8,58.0,0.051
06/27/04 00:30,10.5,58.0,0.051
06/27/04 01:00,10.3,58.0,0.051
06/27/04 01:30,10,58.0,0.051
06/27/04 02:00,9.8,58.0,0.050
06/27/04 02:30,9.6,58.0,0.050
06/27/04 03:00,9.4,58.0,0.050
06/27/04 03:30,9.3,57.0,0.050
06/27/04 04:00,9.3,57.0,0.050
06/27/04 04:30,9.3,57.0,0.050
06/27/04 05:00,9.3,57.0,0.050
06/27/04 05:30,9.4,57.0,0.050
06/27/04 06:00,9.6,57.0,0.050
06/27/04 06:30,9.9,57.0,0.050
06/27/04 07:00,10.2,57.0,0.050
06/27/04 07:30,10.6,57.0,0.050
06/27/04 08:00,11.1,57.0,0.050
06/27/04 08:30,11.6,57.0,0.050
06/27/04 09:00,12.1,57.0,0.049
06/27/04 09:30,12.6,57.0,0.049
06/27/04 10:00,13.2,57.0,0.049
06/27/04 10:30,13.8,57.0,0.049
06/27/04 11:00,14.3,57.0,0.049
06/27/04 11:30,14.8,57.0,0.049
06/27/04 12:00,15.3,58.0,0.049
06/27/04 12:30,15.7,58.0,0.049
06/27/04 13:00,16.1,58.0,0.049
06/27/04 13:30,16.5,58.0,0.049
06/27/04 14:00,16.8,58.0,0.049
06/27/04 14:30,17.1,58.0,0.049
06/27/04 15:00,17.3,58.0,0.049
06/27/04 15:30,17.4,58.0,0.049
06/27/04 16:00,17.4,58.0,0.049
06/27/04 16:30,17.5,58.0,0.048
06/27/04 17:00,17.4,58.0,0.048
06/27/04 17:30,17.4,58.0,0.048
06/27/04 18:00,17.2,58.0,0.048
06/27/04 18:30,17,58.0,0.048
06/27/04 19:00,16.7,58.0,0.048
06/27/04 19:30,16.3,58.0,0.048
06/27/04 20:00,15.9,58.0,0.048
06/27/04 20:30,15.5,58.0,0.048
06/27/04 21:00,15.1,58.0,0.048
06/27/04 21:30,14.7,58.0,0.048
06/27/04 22:00,14.3,59.0,0.048
06/27/04 22:30,13.9,59.0,0.048
06/27/04 23:00,13.4,59.0,0.048
06/27/04 23:30,13,59.0,0.047
06/28/04 00:00,12.7,59.0,0.047
06/28/04 00:30,12.4,59.0,0.047
06/28/04 01:00,12.2,59.0,0.047
06/28/04 01:30,12,59.0,0.047
06/28/04 02:00,11.8,59.0,0.047
06/28/04 02:30,11.6,58.0,0.047
06/28/04 03:00,11.4,58.0,0.047
06/28/04 03:30,11.3,58.0,0.047
06/28/04 04:00,11.2,58.0,0.047
06/28/04 04:30,11.1,58.0,0.047
06/28/04 05:00,11.2,58.0,0.047
06/28/04 05:30,11.3,58.0,0.047
06/28/04 06:00,11.4,57.0,0.047
06/28/04 06:30,11.6,57.0,0.047
06/28/04 07:00,11.9,57.0,0.046
06/28/04 07:30,12.2,57.0,0.046
06/28/04 08:00,12.5,58.0,0.046
06/28/04 08:30,12.9,58.0,0.046
06/28/04 09:00,13.3,58.0,0.046
06/28/04 09:30,13.8,58.0,0.046
06/28/04 10:00,14.3,58.0,0.046
06/28/04 10:30,14.8,58.0,0.046
06/28/04 11:00,15.3,58.0,0.046
06/28/04 11:30,15.6,58.0,0.046
06/28/04 12:00,16.1,58.0,0.046
06/28/04 12:30,16.5,59.0,0.046
06/28/04 13:00,16.9,59.0,0.046
06/28/04 13:30,17.2,59.0,0.046
06/28/04 14:00,17.5,59.0,0.046
06/28/04 14:30,17.8,59.0,0.045
06/28/04 15:00,17.9,59.0,0.045
06/28/04 15:30,18,60.0,0.045
06/28/04 16:00,18.1,60.0,0.045
06/28/04 16:30,18,60.0,0.045
06/28/04 17:00,17.9,60.0,0.045
06/28/04 17:30,17.7,60.0,0.045
06/28/04 18:00,17.5,60.0,0.045
06/28/04 18:30,17.2,60.0,0.045
06/28/04 19:00,16.9,61.0,0.045
06/28/04 19:30,16.6,61.0,0.045
06/28/04 20:00,16.2,61.0,0.045
06/28/04 20:30,15.7,61.0,0.045
06/28/04 21:00,15.3,61.0,0.045
06/28/04 21:30,14.8,61.0,0.044
06/28/04 22:00,14.4,61.0,0.044
06/28/04 22:30,14,61.0,0.044
06/28/04 23:00,13.6,61.0,0.044
06/28/04 23:30,13.2,61.0,0.044
06/29/04 00:00,12.9,61.0,0.044
06/29/04 00:30,12.6,61.0,0.044
06/29/04 01:00,12.4,61.0,0.044
06/29/04 01:30,12.1,61.0,0.044
06/29/04 02:00,11.8,61.0,0.044
06/29/04 02:30,11.6,61.0,0.044
06/29/04 03:00,11.4,61.0,0.044
06/29/04 03:30,11.2,60.0,0.044
06/29/04 04:00,11.1,60.0,0.044
06/29/04 04:30,11,60.0,0.044
06/29/04 05:00,11.1,60.0,0.043
06/29/04 05:30,11.2,60.0,0.043
06/29/04 06:00,11.4,60.0,0.043
06/29/04 06:30,11.6,59.0,0.043
06/29/04 07:00,11.9,59.0,0.043
06/29/04 07:30,12.3,59.0,0.043
06/29/04 08:00,12.6,59.0,0.043
06/29/04 08:30,13,59.0,0.043
06/29/04 09:00,13.4,60.0,0.043
06/29/04 09:30,13.8,60.0,0.043
06/29/04 10:00,14.2,60.0,0.043
06/29/04 10:30,14.7,60.0,0.043
06/29/04 11:00,15.1,61.0,0.043
06/29/04 11:30,15.5,61.0,0.043
06/29/04 12:00,16,61.0,0.042
06/29/04 12:30,16.4,61.0,0.042
06/29/04 13:00,16.7,61.0,0.042
06/29/04 13:30,17.1,61.0,0.042
06/29/04 14:00,17.4,61.0,0.042
06/29/04 14:30,17.6,62.0,0.042
06/29/04 15:00,17.7,62.0,0.042
06/29/04 15:30,17.8,62.0,0.042
06/29/04 16:00,17.9,62.0,0.042
06/29/04 16:30,17.8,62.0,0.042
06/29/04 17:00,17.7,62.0,0.042
06/29/04 17:30,17.5,62.0,0.042
06/29/04 18:00,17.3,62.0,0.042
06/29/04 18:30,17,62.0,0.042
06/29/04 19:00,16.6,62.0,0.042
06/29/04 19:30,16.3,62.0,0.041
06/29/04 20:00,15.8,62.0,0.041
06/29/04 20:30,15.4,62.0,0.041
06/29/04 21:00,15,62.0,0.041
06/29/04 21:30,14.5,62.0,0.041
06/29/04 22:00,14.1,62.0,0.041
06/29/04 22:30,13.7,62.0,0.041
06/29/04 23:00,13.3,62.0,0.041
06/29/04 23:30,13,62.0,0.041
06/30/04 00:00,12.7,62.0,0.041
06/30/04 00:30,12.4,62.0,0.041
06/30/04 01:00,12.1,62.0,0.041
06/30/04 01:30,11.8,62.0,0.041
06/30/04 02:00,11.6,62.0,0.041
06/30/04 02:30,11.4,62.0,0.040
06/30/04 03:00,11.3,62.0,0.040
06/30/04 03:30,11.2,62.0,0.040
06/30/04 04:00,11.1,62.0,0.040
06/30/04 04:30,11.1,61.0,0.040
06/30/04 05:00,11.2,61.0,0.040
06/30/04 05:30,11.3,61.0,0.040
06/30/04 06:00,11.4,61.0,0.040
06/30/04 06:30,11.7,61.0,0.040
06/30/04 07:00,11.9,61.0,0.040
06/30/04 07:30,12.2,61.0,0.040
06/30/04 08:00,12.6,61.0,0.040
06/30/04 08:30,13.1,61.0,0.040
06/30/04 09:00,13.5,61.0,0.040
06/30/04 09:30,14.1,61.0,0.040
06/30/04 10:00,14.5,61.0,0.039
06/30/04 10:30,15.1,62.0,0.039
06/30/04 11:00,15.5,62.0,0.039
06/30/04 11:30,16,62.0,0.039
06/30/04 12:00,16.4,62.0,0.039
06/30/04 12:30,16.8,62.0,0.039
06/30/04 13:00,17.1,63.0,0.039
06/30/04 13:30,17.4,63.0,0.039
06/30/04 14:00,17.7,63.0,0.039
06/30/04 14:30,17.9,63.0,0.039
06/30/04 15:00,18,63.0,0.039
06/30/04 15:30,18.1,63.0,0.039
06/30/04 16:00,18.1,63.0,0.039
06/30/04 16:30,18,63.0,0.039
06/30/04 17:00,18,63.0,0.039
06/30/04 17:30,17.9,63.0,0.038
06/30/04 18:00,17.7,63.0,0.038
06/30/04 18:30,17.4,63.0,0.038
06/30/04 19:00,17.1,64.0,0.038
06/30/04 19:30,16.7,63.0,0.038
06/30/04 20:00,16.3,63.0,0.038
06/30/04 20:30,15.8,63.0,0.038
06/30/04 21:00,15.4,63.0,0.038
06/30/04 21:30,14.9,63.0,0.038
06/30/04 22:00,14.5,63.0,0.038
06/30/04 22:30,14,63.0,0.038
06/30/04 23:00,13.6,64.0,0.038
06/30/04 23:30,13.2,64.0,0.038
07/01/04 00:00,12.9,64.0,0.038
07/01/04 00:30,12.5,64.0,0.037
07/01/04 01:00,12.2,64.0,0.037
07/01/04 01:30,11.9,64.0,0.037
07/01/04 02:00,11.6,64.0,0.037
07/01/04 02:30,11.4,64.0,0.037
07/01/04 03:00,11.3,64.0,0.037
07/01/04 03:30,11.1,63.0,0.037
07/01/04 04:00,11.1,63.0,0.037
07/01/04 04:30,11,63.0,0.037
07/01/04 05:00,11.1,63.0,0.037
07/01/04 05:30,11.2,63.0,0.037
07/01/04 06:00,11.4,63.0,0.037
07/01/04 06:30,11.6,62.0,0.037
07/01/04 07:00,11.9,62.0,0.037
07/01/04 07:30,12.3,62.0,0.037
07/01/04 08:00,12.7,62.0,0.036
07/01/04 08:30,13.2,62.0,0.036
07/01/04 09:00,13.7,62.0,0.036
07/01/04 09:30,14.1,62.0,0.036
07/01/04 10:00,14.6,62.0,0.036
07/01/04 10:30,15.1,63.0,0.036
07/01/04 11:00,15.6,63.0,0.036
07/01/04 11:30,16,63.0,0.036
07/01/04 12:00,16.5,63.0,0.036
07/01/04 12:30,16.9,63.0,0.036
07/01/04 13:00,17.3,63.0,0.036
07/01/04 13:30,17.6,63.0,0.036
07/01/04 14:00,17.9,63.0,0.036
07/01/04 14:30,18.2,64.0,0.036
07/01/04 15:00,18.4,64.0,0.035
07/01/04 15:30,18.5,64.0,0.035
07/01/04 16:00,18.5,64.0,0.035
07/01/04 16:30,18.6,64.0,0.035
07/01/04 17:00,18.5,64.0,0.035
07/01/04 17:30,18.4,64.0,0.035
07/01/04 18:00,18.2,64.0,0.035
07/01/04 18:30,18,64.0,0.035
07/01/04 19:00,17.8,64.0,0.035
07/01/04 19:30,17.5,64.0,0.035
07/01/04 20:00,17.2,64.0,0.035
07/01/04 20:30,16.9,64.0,0.035
07/01/04 21:00,16.6,64.0,0.035
07/01/04 21:30,16.3,65.0,0.035
07/01/04 22:00,16,65.0,0.035
07/01/04 22:30,15.6,65.0,0.034
07/01/04 23:00,15.2,65.0,0.034
07/01/04 23:30,14.8,66.0,0.034
07/02/04 00:00,14.4,65.0,0.034
07/02/04 00:30,14.1,65.0,0.034
07/02/04 01:00,13.7,65.0,0.034
07/02/04 01:30,13.5,65.0,0.034
07/02/04 02:00,13.3,65.0,0.034
07/02/04 02:30,13.1,65.0,0.034
07/02/04 03:00,12.9,65.0,0.034
07/02/04 03:30,12.7,65.0,0.034
07/02/04 04:00,12.6,65.0,0.034
07/02/04 04:30,12.5,65.0,0.034
07/02/04 05:00,12.5,65.0,0.034
07/02/04 05:30,12.5,64.0,0.033
07/02/04 06:00,12.5,64.0,0.033
07/02/04 06:30,12.6,64.0,0.033
07/02/04 07:00,12.8,64.0,0.033
07/02/04 07:30,13,64.0,0.033
07/02/04 08:00,13.3,64.0,0.033
07/02/04 08:30,13.6,64.0,0.033
07/02/04 09:00,14,64.0,0.033
07/02/04 09:30,14.3,64.0,0.033
07/02/04 10:00,14.7,64.0,0.033
07/02/04 10:30,15.1,64.0,0.033
07/02/04 11:00,15.6,65.0,0.033
07/02/04 11:30,16.1,65.0,0.033
07/02/04 12:00,16.5,65.0,0.033
07/02/04 12:30,17,65.0,0.033
07/02/04 13:00,17.4,65.0,0.033
07/02/04 13:30,17.7,65.0,0.033
07/02/04 14:00,18,65.0,0.033
07/02/04 14:30,18.3,65.0,0.033
07/02/04 15:00,18.5,65.0,0.033
07/02/04 15:30,18.5,65.0,0.033
07/02/04 16:00,18.7,66.0,0.033
07/02/04 16:30,18.6,66.0,0.033
07/02/04 17:00,18.5,66.0,0.033
07/02/04 17:30,18.4,66.0,0.033
07/02/04 18:00,18.3,66.0,0.033
07/02/04 18:30,18.1,66.0,0.033
07/02/04 19:00,17.9,66.0,0.034
07/02/04 19:30,17.6,66.0,0.034
07/02/04 20:00,17.2,66.0,0.034
07/02/04 20:30,16.9,67.0,0.034
07/02/04 21:00,16.6,67.0,0.034
07/02/04 21:30,16.3,67.0,0.034
07/02/04 22:00,15.9,67.0,0.034
07/02/04 22:30,15.5,67.0,0.034
07/02/04 23:00,15.1,67.0,0.034
07/02/04 23:30,14.8,67.0,0.034
07/03/04 00:00,14.5,67.0,0.034
07/03/04 00:30,14.2,68.0,0.034
07/03/04 01:00,13.9,68.0,0.034
07/03/04 01:30,13.6,68.0,0.034
07/03/04 02:00,13.3,67.0,0.034
07/03/04 02:30,13,67.0,0.034
07/03/04 03:00,12.8,67.0,0.034
07/03/04 03:30,12.6,67.0,0.034
07/03/04 04:00,12.5,67.0,0.034
07/03/04 04:30,12.4,67.0,0.034
07/03/04 05:00,12.4,67.0,0.035
07/03/04 05:30,12.4,66.0,0.035
07/03/04 06:00,12.5,66.0,0.035
07/03/04 06:30,12.6,66.0,0.035
07/03/04 07:00,12.8,66.0,0.035
07/03/04 07:30,12.9,66.0,0.035
07/03/04 08:00,13.1,65.0,0.035
07/03/04 08:30,13.3,65.0,0.035
07/03/04 09:00,13.5,65.0,0.035
07/03/04 09:30,13.7,65.0,0.035
07/03/04 10:00,14,65.0,0.035
07/03/04 10:30,14.3,65.0,0.035
07/03/04 11:00,14.5,65.0,0.035
07/03/04 11:30,14.8,65.0,0.035
07/03/04 12:00,15.1,65.0,0.035
07/03/04 12:30,15.4,66.0,0.035
07/03/04 13:00,15.6,66.0,0.035
07/03/04 13:30,15.8,66.0,0.035
07/03/04 14:00,16,66.0,0.035
07/03/04 14:30,16.1,66.0,0.035
07/03/04 15:00,16.2,66.0,0.036
07/03/04 15:30,16.1,66.0,0.036
07/03/04 16:00,15.9,67.0,0.036
07/03/04 16:30,15.9,67.0,0.036
07/03/04 17:00,15.7,67.0,0.036
07/03/04 17:30,15.7,67.0,0.036
07/03/04 18:00,15.5,67.0,0.036
07/03/04 18:30,15.3,67.0,0.036
07/03/04 19:00,15.1,67.0,0.036
07/03/04 19:30,14.9,67.0,0.036
07/03/04 20:00,14.8,68.0,0.036
07/03/04 20:30,14.6,68.0,0.036
07/03/04 21:00,14.3,68.0,0.036
07/03/04 21:30,14.1,68.0,0.036
07/03/04 22:00,13.9,68.0,0.036
07/03/04 22:30,13.6,68.0,0.036
07/03/04 23:00,13.4,68.0,0.036
07/03/04 23:30,13.1,68.0,0.036
07/04/04 00:00,12.9,68.0,0.036
07/04/04 00:30,12.7,68.0,0.036
07/04/04 01:00,12.4,68.0,0.037
07/04/04 01:30,12.2,69.0,0.037
07/04/04 02:00,12,69.0,0.037
07/04/04 02:30,11.9,69.0,0.037
07/04/04 03:00,11.7,68.0,0.037
07/04/04 03:30,11.6,68.0,0.037
07/04/04 04:00,11.5,68.0,0.037
07/04/04 04:30,11.4,68.0,0.037
07/04/04 05:00,11.5,68.0,0.037
07/04/04 05:30,11.5,68.0,0.037
07/04/04 06:00,11.6,68.0,0.037
07/04/04 06:30,11.7,67.0,0.037
07/04/04 07:00,11.8,67.0,0.037
07/04/04 07:30,11.9,67.0,0.037
07/04/04 08:00,12.1,67.0,0.037
07/04/04 08:30,12.3,67.0,0.037
07/04/04 09:00,12.5,67.0,0.037
07/04/04 09:30,12.7,67.0,0.037
07/04/04 10:00,13,67.0,0.037
07/04/04 10:30,13.4,67.0,0.037
07/04/04 11:00,13.8,67.0,0.038
07/04/04 11:30,14,67.0,0.038
07/04/04 12:00,14,67.0,0.038
07/04/04 12:30,14,67.0,0.038
07/04/04 13:00,14,67.0,0.038
07/04/04 13:30,14.6,67.0,0.038
07/04/04 14:00,15,67.0,0.038
07/04/04 14:30,14.9,68.0,0.038
07/04/04 15:00,14.7,68.0,0.038
07/04/04 15:30,14.8,68.0,0.038
07/04/04 16:00,14.8,68.0,0.038
07/04/04 16:30,14.7,68.0,0.038
07/04/04 17:00,14.5,68.0,0.038
07/04/04 17:30,14.3,68.0,0.038
07/04/04 18:00,14.1,69.0,0.038
07/04/04 18:30,14,68.0,0.038
07/04/04 19:00,14,69.0,0.038
