"","STATE_NAME","SITE_ID","YEAR","VISIT_NO.x","SITE_TYPE.x","LAKE_SAMP.x","SAMPLED.x","DATE_COL.x","SAMPLE_CATEGORY","DATECHEM","SAMPLED_CHEM.x","INDXSAMP_CHEM.x","PH_FIELD","PH_FIELD_DEPTH","SAMPLE_DEPTH","SAMPLE_ID_CHEM","LAB_ID_CHEM","PH_LAB","PHLAB_FLAG","COND","COND_FLAG","COND_RL_ALERT","ANC","ANC_FLAG","TURB","TURB_FLAG","TURB_RL_ALERT","TOC","TOC_FLAG","TOC_RL_ALERT","DOC","DOC_FLAG","DOC_RL_ALERT","NH4N_PPM","NH4","NH4_FLAG","NH4_RL_ALERT","NO3_NO2","NO3NO2_FLAG","NO3NO2_RL_ALERT","NTL_PPM","NTL","NTL_FLAG","NTL_RL_ALERT","PTL","PTL_FLAG","PTL_RL_ALERT","CL_PPM","CL","CL_FLAG","CL_RL_ALERT","NO3N_PPM","NO3","NO3_FLAG","NO3_RL_ALERT","SO4_PPM","SO4","SO4_FLAG","SO4_RL_ALERT","CA_PPM","CA","CA_FLAG","CA_RL_ALERT","MG_PPM","MG","MG_FLAG","MG_RL_ALERT","NA_PPM","NA.","NA_FLAG","NA_RL_ALERT","K_PPM","K","K_FLAG","K_RL_ALERT","COLOR","COLOR_FLAG","COLOR_RL_ALERT","SIO2","SIO2_FLAG","SIO2_RL_ALERT","H","OH","NH4ION","CATSUM","ANSUM2","ANDEF2","SOBC","BALANCE2","ORGION","CONCAL2","CONDHO2","DAY_SHIP","DAYSHIP_ALERT","DATE_RECEIVED","DATE_FILTERED","DATEFILT_ALERT","PHLAB_HT","PHLAB_HT_ALERT","COND_HT","COND_HT_ALERT","ANC_HT","ANC_HT_ALERT","TURB_HT","TURB_HT_ALERT","TOC_HT","TOC_HT_ALERT","DOC_HT","DOC_HT_ALERT","NH4_HT","NH4_HT_ALERT","NO3NO2_HT","NO3NO2_HT_ALERT","NTL_HT","NTL_HT_ALERT","PTL_HT","PTL_HT_ALERT","CL_HT","CL_HT_ALERT","NO3_HT","NO3_HT_ALERT","SO4_HT","SO4_HT_ALERT","CA_HT","CA_HT_ALERT","MG_HT","MG_HT_ALERT","NA_HT","NA_HT_ALERT","K_HT","K_HT_ALERT","COLOR_HT","COLOR_HT_ALERT","SIO2_HT","SIO2_HT_ALERT","COM_FIELD_PH","COMMENT_FLD_CHEM","COMMENT_LAB_CHEM","COMMENT_IM_CHEM","INDXSAMP_CHLA.x","DATECHLA","SAMPLED_CHLA.x","CHLA","SAMPLE_ID_CHLA","LAB_ID_CHLA","CHLA_RL_ALERT","FLAG_FLD_CHLA","COMMENT_FLD_CHLA","FLAG_LAB_CHLA","COMMENT_LAB_CHLA","CHLA_HT_ALERT","CHLA_HT","DATESECCHI","SAMPLED_SECCHI.x","SECMEAN","CLEAR_TO_BOTTOM","COMMENT_SECCHI","VISIT_ID.x","FLAG_SECCHI","VISIT_NO.y","SAMPLED.y","DATE_COL.y","REPEAT","SITE_TYPE.y","LAKE_SAMP.y","TNT","LON_DD","LAT_DD","ALBERS_X","ALBERS_Y","FLD_LON_DD","FLD_LAT_DD","FLD_SRC","FLD_FLAG","STATE_NAME.1","CNTYNAME","EPA_REG","NHDNAME","LAKENAME","AREA_CAT7","NESLAKE","NESLAKE_ID","STRATUM","PANEL","DSGN_CAT","MDCATY","WGT","WGT_NLA","ADJWGT_CAT","URBAN","WSA_ECO3","WSA_ECO9","ECO_LEV_3","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","LAKE_ORIGIN","ECO3_X_ORIGIN","REF_CLUSTER","REFCLUS_NAME","RT_NLA","REF_NUTR","AREA_HA","SIZE_CLASS","LAKEAREA","LAKEPERIM","SLD","DEPTH_X","DEPTHMAX","ELEV_PT","HUC_2","HUC_8","REACHCODE","COM_ID","INDEX_SAMP","STATUS_VER","STATUS_FLD","STATUS_DSK","PERM_WATER","NON_SALINE","SRFC_AREA","METER_DEEP","OPEN_WATER","AQUACULTUR","DISPOSAL","SEWAGE","EVAPORATE","PHYS_ACCES","FLAG_INFO","COMMENT_INFO","SAMPLED_PROFILE","SAMPLED_SECCHI.y","SAMPLED_ASSESS","SAMPLED_PHAB","INDXSAMP_PHAB","SAMPLED_CHEM.y","INDXSAMP_CHEM.y","SAMPLED_CHLA.y","INDXSAMP_CHLA.y","SAMPLED_ZOOP","INDXSAMP_ZOOP","SAMPLED_PHYT","INDXSAMP_PHYT","SAMPLED_CORE","INDXSAMP_CORE","SAMPLED_INF","INDXSAMP_INF","SAMPLED_ENTE","INDXSAMP_ENTE","SAMPLED_MICR","INDXSAMP_MICR","SAMPLED_SDHG","INDXSAMP_SDHG","VISIT_ID.y","FID_1"
"1489","Maine","NLA06608-EMAP:ME012L",2007,1,"REF_Lake","Target_Sampled","Yes","8/28/2007","P","8/28/2007","YES","YES",NA,NA,2,508871,711110,7.59,NA,52.52,NA,"N",408.56,NA,0.399,"<RL (2)","Y",3.66,NA,"N",3.48,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.129,129,"","N",1,"<RL (4)","Y",0.298,8.405388,"","N",0.005,0.5,"<RL (0.02)","Y",3.581,74.55642,"","N",8.366,417.4634,NA,"N",0.594,48.879072,"","N",0.774,33.66715014,NA,"N",0.294,7.5195204,"","N",8,"","N",2.667,"","N",0.026,0.389,0.350137685,507.9,491.55,16.36,507.53,1.64,34.49,54.54,50.68,3,"Y","8/31/2007","8/31/2007","N",4,"Y",3,"N",4,"N",3,"N",81,"Y",49,"Y",29,"Y",9,"Y",17,"N",17,"N",170,"Y",170,"Y",170,"Y",212,"Y",212,"Y",212,"Y",212,"Y",3,"N",9,"Y","DATA ON DATA LOGGER/SONDE...ORIGINAL SHEET LOST (AMONG OTHERS...ALL BUT PHAB/ASSESSMENT/VERIFICATION FORMS).","DIFFERENT LABEL BECAUSE OTHERS LOST.","","PH_LAB USED TO CALCULATE PH-DEPENDENT VARIABLES BECAUSE PH_FIELD VALUES WERE MISSING.","YES","8/28/2007","YES",0.688,508872,711095,"N","F1","DIFFERENT LABEL THAN ORIG PACKET","","","N",17,"8/28/2007","YES",5.64,"","NEED TO REDO?",8813,"",1,"YES","8/28/2007","","REF_Lake","Target_Sampled","Target",-68.89108,46.962321,2044520.216,1350335.5,-68.886667,46.96,"Index_site","","Maine","AROOSTOOK","Region_1","","Gardner Pond","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","Y",113.5651525,"04:>100-500 ha",1.135651525,6.128637407,1.622319736,34.6,34.6,345.87,1,1010003,1010003000775,724968,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","NOT DONE, DATA LOST","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8813,5066
"1490","Maine","NLA06608-EMAP:ME254L",2007,1,"REF_Lake","Target_Sampled","Yes","9/5/2007","P","9/5/2007","YES","YES",7.62,0.5,2,509051,711182,7.38,NA,44.85,NA,"N",317.5,NA,0.681,"<RL (2)","Y",4.58,NA,"N",4.23,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.204,204,"","N",5,"","N",0.296,8.348976,"","N",0.005,0.5,"<RL (0.02)","Y",3.593,74.80626,"","N",6.256,312.1744,NA,"N",0.914,75.211232,"","N",0.753,32.75370033,NA,"N",0.161,4.1178326,"","N",10,"","N",1.928,"","N",0.042,0.24,0.352724214,424.65,400.98,23.67,424.26,2.87,41.78,45.34,41.74,3,"Y","9/8/2007","9/8/2007","N",3,"N",3,"N",3,"N",3,"N",125,"Y",121,"Y",22,"N",5,"N",12,"N",12,"N",170,"Y",170,"Y",170,"Y",205,"Y",205,"Y",205,"Y",205,"Y",3,"N",5,"N","","","","","YES","9/5/2007","YES",1.749,509052,711182,"N","","","","","N",14,"9/5/2007","YES",3.92,"","",8814,"",1,"YES","9/5/2007","","REF_Lake","Target_Sampled","Target",-69.056968,46.353306,2051219.378,1282004.786,-69.058333,46.352222,"Index_site","","Maine","PISCATAQUIS","Region_1","","Big Reed Pond","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","Y",38.9932584,"02:>10-50 ha",0.389932584,2.773747869,1.253046782,16.1,16.1,343.61,1,1010004,1010004001926,808011,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8814,5067
"1491","Maine","NLA06608-EMAP:ME263L",2007,1,"REF_Lake","Target_Sampled","Yes","8/9/2007","P","8/9/2007","YES","YES",6.43,0.5,2,509971,710794,6.55,NA,19.48,NA,"N",72.3,NA,1.14,"<RL (2)","Y",7.66,NA,"N",7.32,NA,"N",0.02,1.42786,"","N",0.011,"<RL (0.02)","Y",0.314,314,"","N",11,"","N",0.792,22.339152,"","N",0.021,1.499253,"","N",1.628,33.89496,"","N",1.593,79.4907,NA,"N",0.323,26.579024,"","N",1.3,56.546893,NA,"N",0.295,7.545097,"","N",49,"","N",2.596,"","N",0.282,0.035,1.425325309,171.87,130.32,41.55,170.16,13.75,70.19,17.48,16.02,2,"N","8/11/2007","8/11/2007","N",4,"Y",2,"N",4,"N",2,"N",22,"Y",14,"N",19,"N",7,"N",29,"Y",29,"Y",155,"Y",155,"Y",155,"Y",293,"Y",293,"Y",187,"Y",187,"Y",2,"N",7,"N","","","","","YES","8/9/2007","YES",1.84,509972,710794,"N","","","","","N",27,"8/9/2007","YES",1.58,"","",8815,"",1,"YES","8/9/2007","","REF_Lake","Target_Sampled","Target",-67.997826,45.127611,2169088.103,1175033.226,-68.00671,45.12716,"Index_site","","Maine","WASHINGTON","Region_1","","Fourth Machias Lake","","","","","","",0,0,0,"","NO","EHIGH","NAP",82,"Laurentian Plains and Hills","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","SO-SO","N",622.3781627,"05:>500-5000 ha",6.223781627,24.93093185,2.819073548,7.5,7.5,95.51,1,1050002,1050002004196,5197582,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8815,5068
"1492","Maine","NLA06608-EMAP:ME518L",2007,1,"REF_Lake","Target_Sampled","Yes","8/10/2007","P","8/10/2007","YES","YES",6.97,0.5,2,507841,710899,6.95,NA,22.32,NA,"N",106.35,NA,0.495,"<RL (2)","Y",3.51,NA,"N",3.54,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.156,156,"","N",7,"","N",0.795,22.42377,"","N",0.005,0.5,"<RL (0.02)","Y",2.587,53.86134,"","N",2.151,107.3349,NA,"N",0.435,35.79528,"","N",1.077,46.84692597,NA,"N",0.342,8.7471972,"","N",10,"","N",2.925,"","N",0.112,0.089,0,198.84,182.75,16.09,198.72,4.22,34.57,22.08,19.77,10,"Y","8/20/2007","8/20/2007","N",11,"Y",10,"Y",11,"Y",10,"Y",81,"Y",20,"Y",20,"N",10,"Y",32,"Y",32,"Y",175,"Y",175,"Y",175,"Y",189,"Y",189,"Y",189,"Y",189,"Y",10,"Y",10,"Y","","","","","YES","8/10/2007","YES",2.056,507842,710899,"N","","","","","N",28,"8/10/2007","YES",4.59,"","",8816,"",1,"YES","8/10/2007","","REF_Lake","Target_Sampled","Target",-67.922498,45.354469,2167406.452,1200891.329,-67.919505,45.359448,"Index_site","","Maine","PISCATAQUIS","Region_1","","Pleasant Lake","","","","","","",0,0,0,"","NO","EHIGH","NAP",82,"Laurentian Plains and Hills","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","N",625.5061147,"05:>500-5000 ha",6.255061147,17.65291945,1.991112633,28,28,97.04,1,1050001,1050001000711,5195160,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8816,5069
"1513","Maine","NLA06608-NELP-0253",2007,1,"REF_Lake","Target_Sampled","Yes","8/8/2007","P","8/8/2007","YES","YES",6.69,0.5,2,511611,710760,6.69,NA,20.1,NA,"N",49.34,NA,0.465,"<RL (2)","Y",3.05,NA,"N",2.95,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.014,"<RL (0.02)","Y",0.183,183,"","N",4,"<RL (4)","N",1.13,31.87278,"","N",0.027,1.927611,"","N",3.134,65.24988,"","N",1.426,71.1574,NA,"N",0.281,23.122928,"","N",1.196,52.02314156,NA,"N",0.283,7.2381778,"","N",6,"","N",2.536,"","N",0.204,0.049,0.356090878,154.1,148.59,5.51,153.54,1.82,28.5,18.69,15.98,2,"N","8/10/2007","8/10/2007","N",2,"N",2,"N",2,"N",2,"N",21,"Y",14,"N",19,"N",5,"N",30,"Y",30,"Y",154,"Y",154,"Y",154,"Y",294,"Y",294,"Y",294,"Y",294,"Y",2,"N",5,"N","","","","","YES","8/8/2007","YES",1.035,511612,710760,"N","","","","","N",23,"8/8/2007","YES",5.92,"","",8837,"",1,"YES","8/8/2007","","REF_Lake","Target_Sampled","Target",-68.094876,45.152049,2161001.35,1175423.984,-68.094036,45.148023,"Index_site","","Maine","HANCOCK","Region_1","","Duck Lake","","","","","","",0,0,0,"","NO","EHIGH","NAP",82,"Laurentian Plains and Hills","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","SO-SO","N",476.1450065,"04:>100-500 ha",4.761450065,11.46254574,1.481857807,24,24,157.69,1,1020005,1020005001906,1731832,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8837,5090
"1514","Maine","NLA06608-NELP-0955",2007,1,"REF_Lake","Target_Sampled","Yes","8/29/2007","P","8/29/2007","YES","YES",7.56,0.5,2,505591,711108,7.58,NA,48.86,NA,"N",363.26,NA,0.442,"<RL (2)","Y",3.15,NA,"N",2.94,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.118,118,"","N",1,"<RL (4)","Y",0.309,8.715654,"","N",0.005,0.5,"<RL (0.02)","Y",3.657,76.13874,"","N",7.329,365.7171,NA,"N",0.58,47.72704,"","N",0.759,33.01468599,NA,"N",0.318,8.1333588,"","N",10,"","N",2.668,"","N",0.026,0.38,0.28023215,454.9,448.14,6.76,454.59,0.75,29.13,49.54,45.76,2,"N","8/31/2007","8/31/2007","N",3,"N",2,"N",3,"N",2,"N",80,"Y",48,"Y",28,"N",8,"Y",16,"N",16,"N",169,"Y",169,"Y",169,"Y",211,"Y",211,"Y",211,"Y",211,"Y",2,"N",8,"Y","","TIME = 1300","","","YES","8/29/2007","YES",0.824,505592,711096,"N","F1","DON'T EXACTLY RECALL","","","N",16,"8/29/2007","YES",6.07,"","DISAPPEARS W/SCOPE: 8.37/REAPPEARS W/SCOPE: 8.00",8838,"",1,"YES","8/29/2007","","REF_Lake","Target_Sampled","Target",-68.856993,46.965959,2046907.332,1351455.602,-68.847543,46.965188,"Index_site","","Maine","AROOSTOOK","Region_1","","Debouille Lake","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","Y",102.984612,"04:>100-500 ha",1.02984612,5.948083313,1.653430492,26.2,26.2,344.87,1,1010003,1010003000773,724966,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8838,5091
"1515","Maine","NLA06608-NELP-1041",2007,1,"REF_Lake","Target_Sampled","Yes","8/1/2007","P","8/1/2007","YES","YES",7.47,0.5,2,509941,710669,6.98,NA,32.04,NA,"N",114.74,NA,0.659,"<RL (2)","Y",4.57,NA,"N",4.51,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.286,286,"","N",9,"","N",3.368,94.997808,"","N",0.016,1.142288,"","Y",1.842,38.35044,"","N",1.939,96.7561,NA,"N",0.545,44.84696,"","N",2.535,110.2664414,NA,"N",0.404,10.3329464,"","N",17,"","N",0.323,"","N",0.105,0.095,0.639476197,262.95,249.34,13.61,262.2,2.66,44.09,30.02,28.2,2,"N","8/3/2007","8/3/2007","N",3,"N",2,"N",315,"Y",2,"N",21,"Y",15,"Y",8,"N",5,"N",35,"Y",35,"Y",155,"Y",155,"Y",155,"Y",287,"Y",287,"Y",287,"Y",287,"Y",2,"N",5,"N","","","","","YES","8/1/2007","YES",5.312,509942,710669,"N","","","","","N",23,"8/1/2007","YES, CLEAR TO BOTTOM",NA,"Y","",8839,"",1,"YES","8/1/2007","","REF_Lake","Target_Sampled","Target",-69.111684,44.36243,2108956.56,1068292.026,-69.114576,44.368271,"Index_site","","Maine","WALDO","Region_1","","Tilden Pond","","","","","","",0,0,0,"","NO","EHIGH","NAP",82,"Laurentian Plains and Hills","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","N",144.5621381,"04:>100-500 ha",1.445621381,6.296271459,1.477240585,3.3,3.3,69.58,1,1050002,1050002004047,2684588,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES, CLEAR TO BOTTOM","YES","YES","YES","YES","YES","YES","YES","SAMPLE LOST","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8839,5092
"1516","Maine","NLA06608-NELP-1330",2007,1,"REF_Lake","Target_Sampled","Yes","8/28/2007","P","8/28/2007","YES","YES",7.22,0.5,2,508751,711097,7.02,NA,21.43,NA,"N",126.49,NA,0.549,"<RL (2)","Y",3.05,NA,"N",2.93,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.168,168,"","N",1,"<RL (4)","Y",0.285,8.03871,"","N",0.005,0.5,"<RL (0.02)","Y",2.444,50.88408,"","N",2.841,141.7659,NA,"N",0.252,20.736576,"","N",0.558,24.27166638,NA,"N",0.171,4.3735986,"","N",12,"","N",1.07,"","N",0.095,0.105,0.639182437,191.88,185.51,6.37,191.15,1.69,28.68,21.48,19.27,3,"Y","8/31/2007","8/31/2007","N",3,"N",3,"N",3,"N",3,"N",81,"Y",48,"Y",29,"Y",9,"Y",17,"N",17,"N",167,"Y",167,"Y",167,"Y",210,"Y",210,"Y",210,"Y",210,"Y",3,"N",9,"Y","","","","","YES","8/28/2007","YES",0.816,508752,711097,"N","","","","","N",17,"8/28/2007","YES",6.91,"","",8840,"",1,"YES","8/28/2007","","REF_Lake","Target_Sampled","Target",-68.843,46.9518,2048375.429,1350253.584,-68.843,46.9518,"Index_site","","Maine","AROOSTOOK","Region_1","","Island Pond","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","N",12.45464278,"02:>10-50 ha",0.124546428,2.07512336,1.658721024,13.6,13.6,379.87,1,1010003,1010003000774,724978,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8840,5093
"1517","Maine","NLA06608-NELP-2155",2007,1,"REF_Lake","Target_Sampled","Yes","8/29/2007","P","8/29/2007","YES","YES",7.65,0.5,2,511091,711093,7.52,NA,47.29,NA,"N",346.32,NA,0.332,"<RL (2)","Y",3.08,NA,"N",3.04,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.146,146,"","N",1,"<RL (4)","Y",0.308,8.687448,"","N",0.005,0.5,"<RL (0.02)","Y",3.669,76.38858,"","N",7.179,358.2321,NA,"N",0.577,47.480176,"","N",0.746,32.44921706,NA,"N",0.326,8.3379716,"","N",9,"","N",2.431,"","N",0.03,0.331,0.491592389,447.02,431.43,15.6,446.5,1.78,30.1,48.34,44.59,2,"N","8/31/2007","8/31/2007","N",2,"N",2,"N",2,"N",2,"N",79,"Y",47,"Y",28,"N",8,"Y",16,"N",16,"N",166,"Y",166,"Y",166,"Y",209,"Y",209,"Y",209,"Y",209,"Y",2,"N",8,"Y","","","","","YES","8/29/2007","YES",0.728,511092,711093,"N","","","","","N",16,"8/29/2007","YES",7.37,"","",8841,"",1,"YES","8/29/2007","","REF_Lake","Target_Sampled","Target",-68.84294,46.961173,2048087.41,1351250.166,-68.84578,46.95972,"Index_site","","Maine","AROOSTOOK","Region_1","","Pushineer Pond","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","N",21.14626623,"02:>10-50 ha",0.211462662,2.13373026,1.308933963,15,15,344.87,1,1010003,1010003000771,724970,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8841,5094
"1518","Maine","NLA06608-NELP-3355",2007,1,"REF_Lake","Target_Sampled","Yes","8/29/2007","P","8/29/2007","YES","YES",7.27,0.5,2,512261,711094,7.32,NA,33.43,NA,"N",230.12,NA,0.674,"<RL (2)","Y",4.09,NA,"N",3.92,NA,"N",0.022,1.570646,"","N",0.005,"<RL (0.02)","Y",0.216,216,"","N",4,"<RL (4)","N",0.247,6.966882,"","N",0.005,0.5,"<RL (0.02)","Y",2.911,60.60702,"","N",5.002,249.5998,NA,"N",0.347,28.553936,"","N",0.663,28.83891543,NA,"N",0.252,6.4453032,"","N",10,"","N",3.099,"","N",0.048,0.209,1.55436934,315.04,298.03,17.01,313.44,2.78,38.67,34.08,31.27,2,"N","8/31/2007","8/31/2007","N",2,"N",2,"N",2,"N",2,"N",80,"Y",47,"Y",28,"N",8,"Y",16,"N",16,"N",166,"Y",166,"Y",166,"Y",209,"Y",209,"Y",209,"Y",209,"Y",2,"N",8,"Y","","","","","YES","8/29/2007","YES",0.888,512262,711094,"N","","","","","N",16,"8/29/2007","YES, CLEAR TO BOTTOM",NA,"Y"," -ATH:Clear to Bottom Secchi numbers set to missing",8842,"",1,"YES","8/29/2007","","REF_Lake","Target_Sampled","Target",-68.853062,46.944789,2047855.899,1349292.225,-68.85321,46.9439,"Index_site","","Maine","AROOSTOOK","Region_1","","Upper Pond","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","Y",6.690784749,"01: <10 ha",0.066907847,1.075767785,1.173208156,5,5,379.87,1,1010003,1010003000778,724986,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES, CLEAR TO BOTTOM","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8842,5095
"1519","Maine","NLA06608-NELP-3586",2007,1,"REF_Lake","Target_Sampled","Yes","8/30/2007","P","8/30/2007","YES","YES",7,0.5,2,510491,711124,6.91,NA,19.94,NA,"N",105.5,NA,0.803,"<RL (2)","Y",3.33,NA,"N",3.19,NA,"N",0.005,0.35,"<RL (0.02)","Y",0.005,"<RL (0.02)","Y",0.138,138,"","N",3,"<RL (4)","Y",0.308,8.687448,"","N",0.005,0.5,"<RL (0.02)","Y",2.252,46.88664,"","N",2.214,110.4786,NA,"N",0.297,24.439536,"","N",0.783,34.05862863,NA,"N",0.262,6.7010692,"","N",7,"","N",4.44,"","N",0.123,0.081,0.42661999,176.23,161.2,15.03,175.68,4.45,31.11,19.26,17.25,2,"N","9/1/2007","9/1/2007","N",5,"Y",2,"N",5,"N",2,"N",79,"Y",47,"Y",27,"N",7,"N",15,"N",15,"N",168,"Y",168,"Y",168,"Y",273,"Y",273,"Y",273,"Y",273,"Y",5,"Y",7,"N","","","","","YES","8/30/2007","YES",1.083,510492,711124,"N","","","","","N",15,"8/30/2007","YES",6.22,"","SCOPE: DIS, 7.87 REAP, 7.67",8843,"",1,"YES","8/30/2007","","REF_Lake","Target_Sampled","Target",-69.077222,45.752816,2068346.382,1217584.197,-69.08026,45.75109,"Index_site","","Maine","PISCATAQUIS","Region_1","","Fourth Debsconeag Lake","","","","","","",0,0,0,"","NO","EHIGH","NAP",58,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","NATURAL","EHIGH NATURAL","B","E. Highlands: Cold northern lakes and reservoirs","REF","N",87.42549833,"03:>50-100 ha",0.874254983,4.811178495,1.45153489,46.2,46.2,193.05,1,1020001,1020001001861,1701184,"Secchi_Samp","Target_Sampled","","","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","Missing","","","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES","YES (Both)","YES","YES","YES","YES","YES","YES","YES","YES","YES",8843,5096
