datetime,agency_cd,site_no,Temp_Max_C,Temp_Max_C_cd,Temp_Min_C,Temp_Min_C_cd,Temp_Mean_C,Temp_Mean_C_cd,Discharge_ft3_s,Discharge_ft3_s_cd,SSDischarge_tons_d,SSDischarge_tons_d_cd,Phosphorus_unfiltered_lbs_d,Phosphorus_unfiltered_lbs_d_cd,Phosphorus_unfiltered_mg_L,Phosphorus_unfiltered_mg_L_cd,SSC_mg_L,SSC_mg_L_cd,Orthophosphate_filtered_mg_L,Orthophosphate_filtered_mg_L_cd,Orthophosphate_dissolved_lbs_d,Orthophosphate_dissolved_lbs_d_cd
2009-05-15,USGS,05427850,17.1,A,15.7,A,16.2,A,265,A,26,A,220,A,0.154,A,36,A,,,,
2009-05-16,USGS,05427850,17.3,A,15.3,A,16.1,A,158,A,15,A,130,A,0.153,A,36,A,,,,
2009-05-17,USGS,05427850,17.9,A,14.4,A,15.9,A,135,A,13,A,111,A,0.152,A,35,A,,,,
2009-05-18,USGS,05427850,16.7,A,14.9,A,15.9,A,98,A,9.3,A,79.4,A,0.151,A,35,A,,,,
2009-05-19,USGS,05427850,19.5,A,14.0,A,16.0,A,130,A,12,A,105,A,0.149,A,35,A,,,,
2009-05-20,USGS,05427850,21.3,A,17.7,A,19.1,A,95,A,9.0,A,76.2,A,0.148,A,35,A,,,,
2009-05-21,USGS,05427850,21.7,A,18.7,A,20.1,A,140,A,13,A,111,A,0.147,A,35,A,,,,
2009-05-22,USGS,05427850,22.1,A,19.4,A,20.7,A,101,A,9.5,A,79.9,A,0.146,A,35,A,,,,
2009-05-23,USGS,05427850,22.8,A,19.7,A,21.1,A,108,A,10,A,84.2,A,0.145,A,34,A,,,,
2009-05-24,USGS,05427850,24.1,A,21.1,A,22.5,A,111,A,10,A,85.8,A,0.144,A,34,A,,,,
2009-05-25,USGS,05427850,22.4,A,18.7,A,20.0,A,99,A,9.2,A,76.5,A,0.143,A,34,A,,,,
2009-05-26,USGS,05427850,19.0,A,17.1,A,18.1,A,100,A,9.1,A,76.1,A,0.141,A,34,A,,,,
2009-05-27,USGS,05427850,18.5,A,16.1,A,17.0,A,99,A,9.0,A,75.0,A,0.140,A,34,A,,,,
2009-05-28,USGS,05427850,17.2,A,15.4,A,16.2,A,108,A,9.8,A,81.1,A,0.139,A,34,A,,,,
2009-05-29,USGS,05427850,19.1,A,16.0,A,17.3,A,111,A,10,A,82.7,A,0.138,A,33,A,,,,
2009-05-30,USGS,05427850,20.3,A,17.3,A,18.4,A,109,A,9.8,A,80.4,A,0.137,A,33,A,,,,
2009-05-31,USGS,05427850,21.4,A,17.4,A,19.1,A,95,A,8.5,A,70.0,A,0.136,A,33,A,,,,
2009-06-01,USGS,05427850,22.4,A,19.1,A,20.8,A,109,A,9.7,A,79.5,A,0.135,A,33,A,,,,
2009-06-02,USGS,05427850,20.5,A,18.2,A,19.0,A,94,A,8.6,A,67.8,A,0.134,A,34,A,,,,
2009-06-03,USGS,05427850,21.3,A,16.8,A,18.9,A,96,A,9.2,A,69.2,A,0.133,A,35,A,,,,
2009-06-04,USGS,05427850,22.7,A,18.2,A,20.1,A,95,A,9.4,A,67.7,A,0.132,A,37,A,,,,
2009-06-05,USGS,05427850,23.3,A,19.8,A,21.4,A,92,A,9.5,A,65.3,A,0.131,A,38,A,,,,
2009-06-06,USGS,05427850,21.8,A,16.1,A,18.8,A,99,A,10,A,69.5,A,0.130,A,39,A,,,,
2009-06-07,USGS,05427850,18.2,A,15.0,A,16.4,A,100,A,11,A,69.7,A,0.129,A,41,A,,,,
2009-06-08,USGS,05427850,17.6,A,15.9,A,16.8,A,157,A,18,A,109,A,0.128,A,42,A,,,,
2009-06-09,USGS,05427850,20.7,A,16.4,A,18.3,A,186,A,22,A,127,A,0.127,A,44,A,,,,
2009-06-10,USGS,05427850,23.3,A,18.4,A,20.6,A,114,A,14,A,77.7,A,0.126,A,45,A,,,,
2009-06-11,USGS,05427850,22.6,A,19.9,A,21.3,A,100,A,12,A,67.4,A,0.125,A,44,A,,,,
2009-06-12,USGS,05427850,23.9,A,20.3,A,21.8,A,98,A,11,A,65.2,A,0.124,A,42,A,,,,
2009-06-13,USGS,05427850,24.7,A,21.1,A,22.7,A,101,A,11,A,66.5,A,0.122,A,41,A,,,,
2009-06-14,USGS,05427850,25.9,A,21.9,A,23.8,A,101,A,11,A,66.0,A,0.121,A,40,A,,,,
2009-06-15,USGS,05427850,26.8,A,23.7,A,25.1,A,96,A,10,A,62.0,A,0.120,A,39,A,,,,
2009-06-16,USGS,05427850,24.9,A,21.2,A,22.8,A,94,A,9.6,A,60.3,A,0.119,A,38,A,,,,
2009-06-17,USGS,05427850,23.6,A,20.4,A,21.6,A,89,A,8.8,A,56.4,A,0.118,A,37,A,,,,
2009-06-18,USGS,05427850,25.7,A,22.4,A,23.8,A,85,A:e,8.2,A,53.6,A,0.117,A,36,A,,,,
2009-06-19,USGS,05427850,26.0,A,23.3,A,24.6,A,310,A:e,28,A,200,A,0.120,A,33,A,,,,
2009-06-20,USGS,05427850,27.5,A,23.3,A,25.3,A,287,A,23,A,199,A,0.129,A,30,A,,,,
2009-06-21,USGS,05427850,26.6,A,24.8,A,25.6,A,153,A,11,A,114,A,0.139,A,27,A,,,,
2009-06-22,USGS,05427850,28.9,A,24.0,A,26.0,A,128,A,8.2,A,102,A,0.148,A,24,A,,,,
2009-06-23,USGS,05427850,30.1,A,26.5,A,27.6,A,108,A,6.1,A,88.0,A,0.151,A,21,A,,,,
2009-06-24,USGS,05427850,30.7,A,28.2,A,29.4,A,99,A,4.9,A,81.6,A,0.152,A,18,A,,,,
2009-06-25,USGS,05427850,30.8,A,29.2,A,30.0,A,94,A,4.2,A,78.9,A,0.155,A,17,A,,,,
2009-06-26,USGS,05427850,31.4,A,28.6,A,29.9,A,91,A,4.7,A,79.3,A,0.161,A,19,A,,,,
2009-06-27,USGS,05427850,30.1,A,27.4,A,28.3,A,83,A,5.0,A,75.5,A,0.168,A,22,A,,,,
2009-06-28,USGS,05427850,27.4,A,24.9,A,26.3,A,91,A,6.4,A,86.1,A,0.175,A,26,A,,,,
2009-06-29,USGS,05427850,24.9,A,22.7,A,23.6,A,97,A,7.7,A,93.2,A,0.179,A,30,A,,,,
2009-06-30,USGS,05427850,22.7,A,19.9,A,21.2,A,89,A,7.1,A,80.4,A,0.168,A,30,A,,,,
2009-07-01,USGS,05427850,19.9,A,18.7,A,19.2,A,87,A,6.9,A,73.3,A,0.156,A,29,A,,,,
2009-07-02,USGS,05427850,19.7,A,18.1,A,18.8,A,89,A,7.0,A,70.7,A,0.147,A,29,A,,,,
2009-07-03,USGS,05427850,21.9,A,19.0,A,20.0,A,87,A,6.5,A,69.3,A,0.148,A,28,A,,,,
2009-07-04,USGS,05427850,23.8,A,21.2,A,22.1,A,85,A,6.2,A,69.3,A,0.151,A,27,A,,,,
2009-07-05,USGS,05427850,25.4,A,21.6,A,23.4,A,85,A,6.0,A,70.5,A,0.153,A,26,A,,,,
2009-07-06,USGS,05427850,26.3,A,22.7,A,24.3,A,84,A,5.7,A,70.8,A,0.155,A,25,A,,,,
2009-07-07,USGS,05427850,25.8,A,23.2,A,24.3,A,84,A,5.8,A,69.1,A,0.153,A,26,A,,,,
2009-07-08,USGS,05427850,25.2,A,22.0,A,23.0,A,83,A,5.9,A,67.4,A,0.151,A,26,A,,,,
2009-07-09,USGS,05427850,24.8,A,20.5,A,22.1,A,76,A,5.5,A,60.7,A,0.148,A,27,A,,,,
2009-07-10,USGS,05427850,24.8,A,22.7,A,23.6,A,89,A,6.6,A,70.1,A,0.145,A,27,A,,,,
2009-07-11,USGS,05427850,26.6,A,23.3,A,24.6,A,98,A,7.5,A,75.5,A,0.143,A,28,A,,,,
2009-07-12,USGS,05427850,26.6,A,23.1,A,24.6,A,84,A,7.1,A,62.8,A,0.138,A,31,A,,,,
2009-07-13,USGS,05427850,27.9,A,23.6,A,25.5,A,80,A,7.4,A,57.3,A,0.133,A,34,A,,,,
2009-07-14,USGS,05427850,26.7,A,23.1,A,24.4,A,73,A,7.4,A,50.3,A,0.129,A,38,A,,,,
2009-07-15,USGS,05427850,26.2,A,21.7,A,23.7,A,83,A,9.5,A,55.5,A,0.124,A,42,A,,,,
2009-07-16,USGS,05427850,25.3,A,23.1,A,24.0,A,79,A,9.2,A,51.0,A,0.120,A,44,A,,,,
2009-07-17,USGS,05427850,23.3,A,20.1,A,21.6,A,81,A,7.6,A,49.9,A,0.114,A,34,A,,,,
2009-07-18,USGS,05427850,20.1,A,18.6,A,19.3,A,79,A,5.6,A,46.1,A,0.108,A,26,A,,,,
2009-07-19,USGS,05427850,21.3,A,18.5,A,19.6,A,79,A,4.2,A,43.5,A,0.102,A,20,A,,,,
2009-07-20,USGS,05427850,23.8,A,19.2,A,20.9,A,75,A,3.2,A,39.7,A,0.098,A,16,A,,,,
2009-07-21,USGS,05427850,22.9,A,20.8,A,21.7,A,76,A,3.3,A,42.0,A,0.103,A,16,A,,,,
2009-07-22,USGS,05427850,23.5,A,19.9,A,21.3,A,86,A,4.0,A,49.9,A,0.108,A,17,A,,,,
2009-07-23,USGS,05427850,24.9,A,21.4,A,23.0,A,89,A,4.5,A,54.7,A,0.114,A,19,A,,,,
2009-07-24,USGS,05427850,23.7,A,21.9,A,22.7,A,68,A,3.7,A,44.4,A,0.120,A,20,A,,,,
2009-07-25,USGS,05427850,24.2,A,20.6,A,22.1,A,98,A,5.5,A,66.8,A,0.127,A,21,A,,,,
2009-07-26,USGS,05427850,24.8,A,21.8,A,23.0,A,83,A,4.6,A,59.5,A,0.133,A,21,A,,,,
2009-07-27,USGS,05427850,25.1,A,22.7,A,23.7,A,69,A,3.8,A,52.4,A,0.140,A,20,A,,,,
2009-07-28,USGS,05427850,26.1,A,23.3,A,24.3,A,88,A,4.8,A,70.0,A,0.147,A,20,A,,,,
2009-07-29,USGS,05427850,25.4,A,22.7,A,24.0,A,75,A,4.1,A,62.4,A,0.154,A,20,A,,,,
2009-07-30,USGS,05427850,24.6,A,22.7,A,23.6,A,81,A,4.7,A,69.4,A,0.159,A,22,A,,,,
2009-07-31,USGS,05427850,24.4,A,22.0,A,22.9,A,70,A,4.3,A,61.9,A,0.165,A,23,A,,,,
2009-08-01,USGS,05427850,24.8,A,22.3,A,23.4,A,89,A,5.2,A,85.1,A,0.176,A,22,A,,,,
2009-08-02,USGS,05427850,23.2,A,20.9,A,21.9,A,53,A,3.0,A,53.7,A,0.189,A,21,A,,,,
2009-08-03,USGS,05427850,25.2,A,21.8,A,23.3,A,98,A,5.3,A,107,A,0.202,A,20,A,,,,
2009-08-04,USGS,05427850,26.7,A,23.4,A,24.8,A,79,A,4.0,A,91.5,A,0.215,A,19,A,,,,
2009-08-05,USGS,05427850,25.2,A,22.7,A,23.8,A,71,A,3.1,A,85.3,A,0.221,A,16,A,,,,
2009-08-06,USGS,05427850,25.4,A,23.0,A,24.0,A,75,A,2.7,A,91.1,A,0.227,A,14,A,,,,
2009-08-07,USGS,05427850,24.9,A,22.2,A,23.4,A,67,A,2.1,A,83.9,A,0.232,A,12,A,,,,
2009-08-08,USGS,05427850,25.2,A,21.2,A,22.4,A,101,A,2.6,A,129,A,0.237,A,10,A,,,,
2009-08-09,USGS,05427850,25.7,A,24.4,A,24.9,A,115,A,3.3,A,126,A,0.203,A,11,A,,,,
2009-08-10,USGS,05427850,26.3,A,23.7,A,24.8,A,98,A,3.8,A,89.1,A,0.169,A,14,A,,,,
2009-08-11,USGS,05427850,27.2,A,24.4,A,25.8,A,83,A,4.3,A,71.5,A,0.160,A,19,A,,,,
2009-08-12,USGS,05427850,27.3,A,24.4,A,25.4,A,74,A,5.1,A,61.6,A,0.153,A,25,A,,,,
2009-08-13,USGS,05427850,28.0,A,25.2,A,26.5,A,65,A,4.7,A,55.7,A,0.159,A,27,A,,,,
2009-08-14,USGS,05427850,28.2,A,25.3,A,26.3,A,70,A,5.3,A,63.8,A,0.168,A,28,A,,,,
2009-08-15,USGS,05427850,28.1,A,25.4,A,26.6,A,71,A,5.5,A,67.7,A,0.176,A,28,A,,,,
2009-08-16,USGS,05427850,26.9,A,25.2,A,25.8,A,66,A,5.2,A,66.5,A,0.186,A,29,A,,,,
2009-08-17,USGS,05427850,25.4,A,24.2,A,24.7,A,88,A,7.2,A,92.6,A,0.195,A,30,A,,,,
2009-08-18,USGS,05427850,25.4,A,23.5,A,24.3,A,74,A,6.2,A,82.7,A,0.206,A,31,A,,,,
2009-08-19,USGS,05427850,24.6,A,22.6,A,23.4,A,70,A,6.0,A,81.2,A,0.214,A,31,A,,,,
2009-08-20,USGS,05427850,23.3,A,22.2,A,22.7,A,61,A,4.8,A,69.3,A,0.210,A,29,A,,,,
2009-08-21,USGS,05427850,22.2,A,20.2,A,20.9,A,104,A,7.4,A,114,A,0.203,A,27,A,,,,
2009-08-22,USGS,05427850,22.1,A,19.0,A,20.4,A,74,A,4.9,A,79.2,A,0.198,A,24,A,,,,
2009-08-23,USGS,05427850,22.7,A,19.6,A,20.6,A,70,A,4.2,A,72.5,A,0.192,A,22,A,,,,
2009-08-24,USGS,05427850,23.9,A,20.8,A,21.8,A,54,A,3.0,A,54.2,A,0.186,A,20,A,,,,
2009-08-25,USGS,05427850,23.5,A,21.3,A,22.2,A,94,A,4.7,A,92.2,A,0.181,A,19,A,,,,
2009-08-26,USGS,05427850,23.4,A,21.6,A,22.6,A,79,A,3.7,A,75.1,A,0.177,A,17,A,,,,
2009-08-27,USGS,05427850,22.4,A,19.9,A,20.9,A,76,A,3.7,A,72.9,A,0.177,A,18,A,,,,
2009-08-28,USGS,05427850,22.3,A,19.0,A,20.1,A,68,A,3.5,A,64.8,A,0.177,A,19,A,,,,
2009-08-29,USGS,05427850,21.7,A,18.4,A,19.8,A,86,A,4.8,A,82.8,A,0.178,A,20,A,,,,
2009-08-30,USGS,05427850,19.4,A,16.6,A,18.1,A,68,A,4.0,A,65.4,A,0.178,A,22,A,,,,
2009-08-31,USGS,05427850,19.8,A,17.1,A,18.2,A,72,A,4.3,A,68.8,A,0.178,A,22,A,,,,
2009-09-01,USGS,05427850,21.0,A,17.8,A,19.0,A,71,A,3.9,A,65.9,A,0.172,A,20,A,,,,
2009-09-02,USGS,05427850,21.3,A,19.0,A,19.9,A,71,A,3.4,A,63.6,A,0.166,A,18,A,,,,
2009-09-03,USGS,05427850,23.8,A,19.4,A,21.1,A,71,A,3.1,A,61.1,A,0.160,A,16,A,,,,
2009-09-04,USGS,05427850,23.8,A,20.1,A,21.8,A,69,A,2.9,A,57.8,A,0.156,A,15,A,,,,
2009-09-05,USGS,05427850,24.2,A,20.8,A,22.3,A,67,A,2.7,A,55.2,A,0.152,A,15,A,,,,
2009-09-06,USGS,05427850,24.3,A,21.1,A,22.4,A,67,A,2.6,A,53.8,A,0.148,A,14,A,,,,
2009-09-07,USGS,05427850,24.3,A,21.1,A,22.7,A,70,A,2.6,A,54.3,A,0.144,A,14,A,,,,
2009-09-08,USGS,05427850,23.5,A,21.2,A,22.5,A,68,A,2.5,A,51.3,A,0.140,A,13,A,,,,
2009-09-09,USGS,05427850,23.3,A,20.9,A,22.1,A,68,A,2.4,A,50.2,A,0.136,A,13,A,,,,
2009-09-10,USGS,05427850,24.8,A,21.2,A,22.6,A,66,A,2.6,A,46.4,A,0.130,A,14,A,,,,
2009-09-11,USGS,05427850,25.2,A,21.8,A,23.2,A,68,A,2.9,A,45.7,A,0.125,A,16,A,,,,
2009-09-12,USGS,05427850,24.9,A,21.7,A,23.2,A,70,A,2.9,A,47.4,A,0.125,A,15,A,,,,
2009-09-13,USGS,05427850,24.2,A,21.4,A,22.7,A,67,A,2.6,A,45.6,A,0.126,A,15,A,,,,
2009-09-14,USGS,05427850,24.7,A,22.0,A,23.3,A,68,A,2.6,A,46.2,A,0.125,A,14,A,,,,
2009-09-15,USGS,05427850,24.9,A,22.4,A,23.7,A,67,A,2.4,A,42.9,A,0.119,A,13,A,,,,
2009-09-16,USGS,05427850,23.8,A,21.1,A,22.1,A,67,A,2.3,A,40.9,A,0.113,A,13,A,,,,
2009-09-17,USGS,05427850,22.4,A,19.2,A,20.5,A,67,A,2.2,A,38.3,A,0.107,A,12,A,,,,
2009-09-18,USGS,05427850,22.7,A,19.5,A,20.9,A,69,A,2.2,A,37.8,A,0.102,A,12,A,,,,
2009-09-19,USGS,05427850,22.2,A,19.5,A,20.9,A,63,A,2.0,A,34.3,A,0.100,A,11,A,,,,
2009-09-20,USGS,05427850,21.9,A,19.5,A,20.7,A,68,A,2.0,A,36.6,A,0.100,A,11,A,,,,
2009-09-21,USGS,05427850,21.7,A,19.3,A,20.2,A,63,A,1.8,A,34.0,A,0.099,A,10,A,,,,
2009-09-22,USGS,05427850,20.9,A,19.1,A,19.8,A,165,A,5.1,A,92.2,A,0.102,A,11,A,,,,
2009-09-23,USGS,05427850,21.3,A,18.9,A,20.0,A,288,A,10,A,159,A,0.102,A,13,A,,,,
2009-09-24,USGS,05427850,21.4,A,19.3,A,20.4,A,165,A,9.3,A,115,A,0.131,A,22,A,,,,
2009-09-25,USGS,05427850,21.0,A,19.3,A,20.0,A,100,A,6.6,A,81.4,A,0.150,A,24,A,,,,
2009-09-26,USGS,05427850,20.1,A,18.7,A,19.3,A,91,A,6.1,A,81.8,A,0.167,A,25,A,,,,
2009-09-27,USGS,05427850,20.0,A,18.7,A,19.3,A,86,A,5.5,A,79.6,A,0.176,A,24,A,,,,
2009-09-28,USGS,05427850,18.8,A,13.7,A,16.4,A,102,A,5.2,A,75.8,A,0.143,A,19,A,,,,
2009-09-29,USGS,05427850,14.1,A,12.5,A,13.3,A,98,A,4.0,A,59.3,A,0.111,A,15,A,,,,
2009-09-30,USGS,05427850,15.6,A,12.2,A,13.5,A,78,A,2.5,A,38.5,A,,,12,A,,,,
2009-10-01,USGS,05427850,14.2,A,12.2,A,12.7,A,92,A,2.2,A,56.7,A,0.115,A,9,A,,,,
2009-10-02,USGS,05427850,12.6,A,11.9,A,12.3,A,94,A,2.2,A,55.7,A,0.111,A,9,A,,,,
2009-10-03,USGS,05427850,12.1,A,11.6,A,11.9,A,105,A,2.5,A,59.3,A,0.104,A,9,A,,,,
2009-10-04,USGS,05427850,12.1,A,11.3,A,11.6,A,89,A,2.0,A,46.9,A,0.098,A,8,A,,,,
2009-10-05,USGS,05427850,13.2,A,11.0,A,11.9,A,94,A,2.1,A,46.4,A,0.092,A,8,A,,,,
2009-10-06,USGS,05427850,12.7,A,11.4,A,12.2,A,60,A,1.3,A,27.9,A,0.086,A,8,A,,,,
2009-10-07,USGS,05427850,12.5,A,10.2,A,11.3,A,113,A,2.3,A,49.7,A,0.081,A,8,A,,,,
2009-10-08,USGS,05427850,11.9,A,10.9,A,11.3,A,111,A,2.0,A,46.2,A,0.077,A,7,A,,,,
2009-10-09,USGS,05427850,11.0,A,9.4,A,10.2,A,81,A,1.3,A,31.9,A,0.073,A,6,A,,,,
2009-10-10,USGS,05427850,9.4,A,7.3,A,8.4,A,82,A,1.1,A,30.3,A,0.069,A,5,A,,,,
2009-10-11,USGS,05427850,8.3,A,6.0,A,7.1,A,84,A,1.0,A,29.3,A,0.065,A,4,A,,,,
2009-10-12,USGS,05427850,7.5,A,6.8,A,7.2,A,83,A,0.88,A,27.6,A,0.061,A,4,A,,,,
2009-10-13,USGS,05427850,7.4,A,5.9,A,6.7,A,80,A,0.74,A,25.3,A,0.058,A,3,A,,,,
2009-10-14,USGS,05427850,6.8,A,6.1,A,6.5,A,90,A,0.75,A,27.0,A,0.056,A,3,A,,,,
2009-10-15,USGS,05427850,6.4,A,5.9,A,6.1,A,79,A,0.69,A,24.2,A,0.057,A,3,A,,,,
2009-10-16,USGS,05427850,7.0,A,5.4,A,6.2,A,75,A,0.71,A,23.9,A,0.059,A,4,A,,,,
2009-10-17,USGS,05427850,7.5,A,5.9,A,6.7,A,79,A,0.82,A,26.3,A,0.061,A,4,A,,,,
2009-10-18,USGS,05427850,8.2,A,5.7,A,7.0,A,53,A,0.59,A,18.2,A,0.063,A,4,A,,,,
2009-10-19,USGS,05427850,10.0,A,6.9,A,8.3,A,104,A,1.3,A,37.0,A,0.066,A,4,A,,,,
2009-10-20,USGS,05427850,9.7,A,9.3,A,9.4,A,86,A,1.1,A,31.7,A,0.068,A,5,A,,,,
2009-10-21,USGS,05427850,11.9,A,9.2,A,10.0,A,53,A,0.73,A,20.0,A,0.070,A,5,A,,,,
2009-10-22,USGS,05427850,11.9,A,8.4,A,10.4,A,149,A,2.2,A,58.5,A,0.073,A,6,A,,,,
2009-10-23,USGS,05427850,8.4,A,7.4,A,7.8,A,112,A,1.8,A,45.7,A,0.076,A,6,A,,,,
2009-10-24,USGS,05427850,8.8,A,6.8,A,7.8,A,177,A,3.1,A,75.0,A,0.078,A,7,A,,,,
2009-10-25,USGS,05427850,10.1,A,8.0,A,8.9,A,134,A,2.6,A,58.8,A,0.081,A,7,A,,,,
2009-10-26,USGS,05427850,9.7,A,9.3,A,9.5,A,105,A,2.2,A,47.4,A,0.084,A,8,A,,,,
2009-10-27,USGS,05427850,10.2,A,8.4,A,9.2,A,111,A,2.5,A,52.1,A,0.087,A,8,A,,,,
2009-10-28,USGS,05427850,10.3,A,9.0,A,9.6,A,94,A,2.3,A,45.8,A,0.090,A,9,A,,,,
2009-10-29,USGS,05427850,10.3,A,9.9,A,10.1,A,94,A,2.4,A,47.3,A,0.093,A,10,A,,,,
2009-10-30,USGS,05427850,11.9,A,10.3,A,11.1,A,80,A,2.3,A,41.9,A,0.097,A,10,A,,,,
2009-10-31,USGS,05427850,10.6,A,7.5,A,8.7,A,287,A,8.7,A,155,A,0.100,A,11,A,,,,
2009-11-01,USGS,05427850,8.0,A,6.9,A,7.4,A,123,A,3.9,A,66.9,A,0.104,A,12,A,,,,
2009-11-02,USGS,05427850,8.6,A,7.2,A,7.7,A,116,A,3.9,A,66.9,A,0.107,A,12,A,,,,
2009-11-03,USGS,05427850,7.4,A,6.3,A,6.9,A,89,A,2.5,A,52.1,A,0.108,A,10,A,,,,
2009-11-04,USGS,05427850,7.2,A,6.3,A,6.8,A,103,A,2.4,A,60.9,A,0.109,A,9,A,,,,
2009-11-05,USGS,05427850,7.4,A,5.8,A,6.6,A,97,A,1.9,A,57.7,A,0.110,A,7,A,,,,
2009-11-06,USGS,05427850,8.5,A,6.3,A,7.2,A,68,A,1.2,A,40.0,A,0.109,A,6,A,,,,
2009-11-07,USGS,05427850,9.8,A,8.0,A,8.9,A,121,A,2.2,A,64.9,A,0.099,A,7,A,,,,
2009-11-08,USGS,05427850,10.8,A,8.6,A,9.7,A,78,A,1.6,A,38.1,A,0.090,A,8,A,,,,
2009-11-09,USGS,05427850,11.4,A,10.4,A,10.9,A,108,A,2.6,A,47.5,A,0.081,A,9,A,,,,
2009-11-10,USGS,05427850,10.4,A,9.3,A,9.8,A,95,A,2.5,A,37.9,A,0.074,A,10,A,,,,
2009-11-11,USGS,05427850,9.3,A,8.0,A,8.5,A,91,A,2.1,A,34.9,A,0.071,A,8,A,,,,
2009-11-12,USGS,05427850,8.1,A,6.8,A,7.4,A,82,A,1.5,A,29.9,A,0.068,A,7,A,,,,
2009-11-13,USGS,05427850,7.4,A,6.2,A,6.9,A,97,A,1.7,A,34.1,A,0.065,A,6,A,,,,
2009-11-14,USGS,05427850,8.2,A,7.1,A,7.5,A,112,A,2.3,A,38.3,A,0.063,A,8,A,,,,
2009-11-15,USGS,05427850,7.5,A,6.1,A,6.7,A,95,A,2.4,A,31.9,A,0.062,A,9,A,,,,
2009-11-16,USGS,05427850,6.1,A,4.6,A,5.3,A,102,A,3.1,A,33.4,A,0.061,A,11,A,,,,
2009-11-17,USGS,05427850,5.4,A,3.2,A,4.4,A,93,A,3.5,A,29.7,A,0.059,A,14,A,,,,
2009-11-18,USGS,05427850,5.2,A,4.4,A,4.8,A,79,A,3.6,A,24.7,A,0.058,A,17,A,,,,
2009-11-19,USGS,05427850,5.9,A,5.1,A,5.4,A,84,A,3.9,A,25.5,A,0.056,A,17,A,,,,
2009-11-20,USGS,05427850,7.6,A,5.7,A,6.5,A,96,A,4.4,A,28.0,A,0.054,A,17,A,,,,
2009-11-21,USGS,05427850,7.6,A,5.8,A,6.6,A,93,A,4.2,A,26.2,A,0.052,A,17,A,,,,
2009-11-22,USGS,05427850,8.1,A,6.4,A,7.1,A,90,A,4.1,A,24.6,A,0.050,A,17,A,,,,
2009-11-23,USGS,05427850,7.2,A,6.5,A,6.9,A,90,A,4.1,A,23.7,A,0.049,A,17,A,,,,
2009-11-24,USGS,05427850,7.3,A,6.7,A,7.0,A,95,A,4.3,A,24.3,A,0.047,A,17,A,,,,
2009-11-25,USGS,05427850,7.5,A,6.3,A,7.2,A,94,A,4.3,A,23.2,A,0.046,A,17,A,,,,
2009-11-26,USGS,05427850,6.3,A,3.9,A,5.2,A,143,A,6.5,A,34.1,A,0.044,A,17,A,,,,
2009-11-27,USGS,05427850,4.4,A,3.0,A,3.7,A,126,A,5.7,A,29.3,A,0.043,A,17,A,,,,
2009-11-28,USGS,05427850,4.4,A,3.0,A,3.7,A,113,A,5.1,A,26.2,A,0.043,A,17,A,,,,
2009-11-29,USGS,05427850,3.9,A,3.2,A,3.6,A,105,A,4.7,A,24.4,A,0.043,A,17,A,,,,
2009-11-30,USGS,05427850,3.8,A,2.9,A,3.2,A,66,A,3.0,A,15.4,A,0.043,A,17,A,,,,
2009-12-01,USGS,05427850,4.1,A,2.3,A,3.2,A,108,A,4.9,A,25.2,A,0.043,A,17,A,,,,
2009-12-02,USGS,05427850,3.8,A,2.4,A,3.1,A,112,A,5.1,A,26.1,A,0.043,A,17,A,,,,
2009-12-03,USGS,05427850,2.4,A,0.8,A,1.7,A,75,A,3.4,A,17.6,A,0.043,A,17,A,,,,
2009-12-04,USGS,05427850,1.1,A,0.0,A,0.5,A,73,A,3.3,A,17.2,A,0.044,A,17,A,,,,
2009-12-05,USGS,05427850,1.5,A,0.0,A,0.6,A,95,A,4.2,A,22.4,A,0.044,A,17,A,,,,
2009-12-06,USGS,05427850,2.1,A,1.2,A,1.6,A,90,A,4.0,A,21.5,A,0.044,A,17,A,,,,
2009-12-07,USGS,05427850,2.1,A,1.4,A,1.7,A,81,A,3.6,A,19.4,A,0.044,A,16,A,,,,
2009-12-08,USGS,05427850,1.4,A,0.8,A,1.1,A,86,A,3.8,A,20.9,A,0.045,A,16,A,,,,
2009-12-09,USGS,05427850,0.8,A,0.3,A,0.5,A,71,A,3.1,A,17.2,A,0.045,A,16,A,,,,
2009-12-10,USGS,05427850,0.5,A,0.1,A,0.3,A,88,A,3.9,A,21.6,A,0.045,A,16,A,,,,
2009-12-11,USGS,05427850,0.4,A,0.0,A,0.2,A,79,A,3.5,A,19.5,A,0.046,A,16,A,,,,
2009-12-12,USGS,05427850,0.4,A,0.0,A,0.2,A,75,A,3.3,A,18.6,A,0.046,A,16,A,,,,
2009-12-13,USGS,05427850,0.4,A,0.0,A,0.1,A,82,A,3.6,A,20.5,A,0.046,A,16,A,,,,
2009-12-14,USGS,05427850,0.1,A,0.0,A,0.0,A,82,A,3.6,A,20.6,A,0.047,A,16,A,,,,
2009-12-15,USGS,05427850,0.0,A,0.0,A,0.0,A,74,A,3.3,A,18.7,A,0.047,A,16,A,,,,
2009-12-16,USGS,05427850,0.1,A,0.0,A,0.0,A,67,A,3.0,A,17.2,A,0.047,A,16,A,,,,
2009-12-17,USGS,05427850,0.0,A,0.0,A,0.0,A,77,A,3.4,A,19.7,A,0.048,A,16,A,,,,
2009-12-18,USGS,05427850,0.0,A,0.0,A,0.0,A,77,A,3.4,A,20.0,A,0.048,A,16,A,,,,
